 3309.376, -7756.966,   01, 30, 2012,  00,  23,  07 
 3310.022, -7756.920,   01, 30, 2012,  02,  28,  05 
 3310.337, -7756.334,   01, 30, 2012,  04,  28,  18 
 3309.657, -7756.275,   01, 30, 2012,  07,  36,  53 
 3308.686, -7756.373,   01, 30, 2012,  09,  37,  56 
 3308.689, -7756.863,   01, 30, 2012,  11,  34,  28 
 3308.671, -7757.368,   01, 30, 2012,  15,  34,  11 
 3308.092, -7757.589,   01, 30, 2012,  17,  34,  11 
 3306.663, -7757.426,   01, 30, 2012,  23,  22,  40 
 3306.854, -7757.504,   01, 31, 2012,  01,  24,  06 
 3307.549, -7758.320,   01, 31, 2012,  03,  23,  35 
 3308.379, -7758.918,   01, 31, 2012,  05,  22,  33 
 3308.961, -7759.200,   01, 31, 2012,  07,  24,  18 
 3309.136, -7759.227,   01, 31, 2012,  09,  22,  55 
 3309.217, -7759.454,   01, 31, 2012,  11,  24,  40 
 3309.857, -7800.095,   01, 31, 2012,  13,  20,  52 
 3310.584, -7800.330,   01, 31, 2012,  15,  23,  34 
 3310.972, -7800.527,   01, 31, 2012,  17,  23,  14 
 3308.811, -7818.357,   02, 01, 2012,  09,  40,  14 
 3308.092, -7817.604,   02, 01, 2012,  10,  05,  41 
 3308.068, -7817.516,   02, 01, 2012,  10,  09,  02 
 3308.009, -7817.380,   02, 01, 2012,  10,  14,  45 
 3308.113, -7818.066,   02, 01, 2012,  12,  20,  36 
 3308.840, -7818.725,   02, 01, 2012,  14,  20,  39 
 3309.451, -7819.117,   02, 01, 2012,  16,  22,  16 
 3310.240, -7819.472,   02, 01, 2012,  18,  23,  54 
 3310.319, -7818.267,   02, 01, 2012,  22,  24,  02 
 3310.633, -7817.523,   02, 02, 2012,  02,  24,  55 
 3311.403, -7817.461,   02, 02, 2012,  04,  24,  07 
 3312.375, -7817.029,   02, 02, 2012,  06,  23,  34 
 3313.282, -7815.632,   02, 02, 2012,  08,  23,  35 
 3313.278, -7814.579,   02, 02, 2012,  10,  25,  11 
 3313.380, -7813.216,   02, 02, 2012,  11,  17,  23 
 3313.698, -7810.635,   02, 02, 2012,  15,  04,  09 
 3313.794, -7810.497,   02, 02, 2012,  15,  34,  22 
 3313.891, -7810.380,   02, 02, 2012,  16,  03,  01 
 3314.354, -7809.485,   02, 02, 2012,  20,  18,  06 
 3313.636, -7807.684,   02, 03, 2012,  00,  23,  05 
 3313.636, -7807.684,   02, 03, 2012,  00,  23,  19 
 3313.533, -7807.178,   02, 03, 2012,  01,  08,  44 
 3313.501, -7807.622,   02, 03, 2012,  03,  35,  21 
 3313.891, -7808.348,   02, 03, 2012,  05,  37,  21 
 3313.779, -7808.434,   02, 03, 2012,  07,  38,  51 
 3313.574, -7808.248,   02, 03, 2012,  09,  39,  09 
 3313.254, -7809.077,   02, 03, 2012,  13,  36,  52 
 3313.024, -7810.027,   02, 03, 2012,  15,  36,  40 
 3313.182, -7810.563,   02, 03, 2012,  17,  36,  33 
 3313.310, -7810.844,   02, 03, 2012,  19,  39,  13 
 3312.911, -7811.272,   02, 03, 2012,  21,  37,  48 
 3311.498, -7811.746,   02, 03, 2012,  23,  38,  19 
 3311.032, -7811.335,   02, 04, 2012,  01,  36,  50 
 3310.394, -7812.241,   02, 04, 2012,  03,  38,  57 
 3310.489, -7812.832,   02, 04, 2012,  05,  37,  40 
 3310.940, -7813.301,   02, 04, 2012,  07,  37,  43 
 3310.949, -7812.922,   02, 04, 2012,  09,  37,  39 
 3310.364, -7811.757,   02, 04, 2012,  11,  37,  48 
 3310.005, -7810.485,   02, 04, 2012,  13,  39,  56 
 3310.092, -7810.977,   02, 04, 2012,  15,  37,  54 
 3309.572, -7811.262,   02, 04, 2012,  17,  39,  18 
 3309.086, -7811.345,   02, 04, 2012,  19,  39,  23 
 3309.009, -7811.181,   02, 04, 2012,  21,  39,  59 
 3308.325, -7810.519,   02, 04, 2012,  23,  42,  16 
 3306.718, -7809.785,   02, 05, 2012,  01,  40,  01 
 3306.138, -7810.353,   02, 05, 2012,  05,  39,  53 
 3306.518, -7810.610,   02, 05, 2012,  07,  38,  54 
 3306.588, -7810.298,   02, 05, 2012,  09,  38,  55 
 3306.434, -7809.439,   02, 05, 2012,  11,  39,  42 
 3305.597, -7808.691,   02, 05, 2012,  23,  41,  17 
 3304.660, -7808.088,   02, 06, 2012,  01,  40,  24 
 3303.416, -7808.276,   02, 06, 2012,  03,  42,  23 
 3302.747, -7809.277,   02, 06, 2012,  05,  42,  24 
 3302.589, -7810.208,   02, 06, 2012,  07,  41,  42 
 3302.365, -7810.689,   02, 06, 2012,  09,  43,  24 
 3301.602, -7810.501,   02, 06, 2012,  11,  44,  50 
 3300.795, -7810.264,   02, 06, 2012,  13,  40,  46 
 3259.574, -7810.981,   02, 06, 2012,  15,  41,  46 
 3259.574, -7810.981,   02, 06, 2012,  15,  41,  59 
 3258.691, -7812.042,   02, 06, 2012,  17,  42,  24 
 3258.296, -7813.828,   02, 06, 2012,  19,  43,  27 
 3258.410, -7815.489,   02, 06, 2012,  21,  44,  12 
 3258.312, -7816.229,   02, 06, 2012,  23,  42,  31 
